,views
3823,42521440.740956895
3824,131635.50247142743
3825,8443122.79865177
3826,4032040.202578497
3827,673244.0253810857
3828,390534.19886674476
3829,4776036.594142954
3830,437304.64892543666
3831,66089.3811063359
3832,1942397.6511688072
3833,840881.6222975513
3834,271608.1161677833
3835,721251.1869281502
3836,2165198.5346706947
3837,182315.66008897102
3838,748156.0201393194
3839,460371.5728991658
3840,441784.2773209042
3841,1937748.1780146807
3842,255233.17819014634
3843,2225979.112351127
3844,281922.8644068802
3845,437304.64892543666
3846,1522088.8976193343
3847,3954392.133802428
3848,1190205.0720111607
3849,3715828.3080387255
3850,1220286.6378219416
3851,1212967.179567098
3852,9082921.239284858
3853,2297088.9616715945
3854,368430.0894805889
3855,1397161.6366038946
3856,83821.04388783686
3857,1408558.0826299659
3858,1522088.8976193343
3859,727554.4421833993
3860,158031.29034375772
3861,718850.3537100919
3862,114839.90860754112
3863,12453986.071796816
3864,232118.03910202836
3865,1176901.697101384
3866,3914895.7100116806
3867,1671955.0717246342
3868,-19000083.016233496
3869,553960.302996346
3870,85440.42447540374
3871,4480070.806554213
3872,280059.32939755474
3873,1882486.9800209012
3874,2471113.5773191964
3875,317603.86422091094
3876,1522088.8976193343
3877,492181.8488725906
3878,708141.6971916829
3879,469544.52908817516
3880,1965669.4326112117
3881,353639.4678768655
3882,1116965.4326516662
3883,1248392.9974659975
3884,307988.04820290743
3885,4693536.028358807
3886,511134.4706737964
3887,3035723.460108529
3888,3353424.9240748016
3889,1081347.3361925324
3890,2405730.6170941074
3891,518042.0218524105
3892,525096.0977917092
3893,4139038.153690641
3894,4003753.889589508
3895,2414299.331649811
3896,618545.8201171197
3897,7131345.141628343
3898,14085.486674415646
3899,1025418.6207241782
3900,678863.5103688438
3901,712003.2233885278
3902,1522088.8976193343
3903,2034006.182600268
3904,356171.00528784026
3905,3216596.554953063
3906,6820516.2170128925
3907,1809109.235905954
3908,909989.6740952788
3909,4032040.202578497
3910,1147965.649042044
3911,980177.9092484616
3912,275491.58428500616
3913,1522088.8976193343
3914,2153159.4242837294
3915,282176.65580802807
3916,281159.4040969212
3917,34847105.30754151
3918,585332.0776483471
3919,3535.7459688424133
3920,1019296.1652536389
3921,228994.45137883443
3922,151784.37225214974
3923,6138519.187615276
3924,447522.87316104
3925,293034.505051838
3926,1311755.1406292017
3927,1004457.3482817924
3928,7856190.200593931
3929,45733.60075062257
3930,650404.7780801936
3931,1150083.8823588917
3932,3888269.7041183803
3933,324439.2041867643
3934,72976.8338009424
3935,18966084.915034644
3936,1522088.8976193343
3937,559467.4324134954
3938,2369804.05412588
3939,275975.84260183317
3940,78273.18514896836
3941,3455103.714259832
3942,466410.68034382514
3943,495805.10298646917
3944,16012.170646731043
3945,243215.2812926795
3946,247725.28662439296
3947,13570945.104517534
3948,2041992.5226099843
3949,40252.53784020175
3950,1170454.7187321177
3951,985791.9420810874
3952,89760.89036900993
3953,366731.6750843299
3954,135581.2956419168
3955,3203633.179345915
3956,271608.1161677833
3957,260432.71830985975
3958,1249661.7748460537
3959,409613.8347417547
3960,291272.627047071
3961,1261493.9980116412
3962,345249.39652574924
3963,310167.5149254496
3964,804805.0514991966
3965,400414.6983837711
3966,922131.4634950021
3967,7640572.358576376
3968,563691.0470652895
3969,1006467.3550982515
3970,115796.9123253061
3971,172328.58737900155
3972,58169556.47343418
3973,4832537.630384211
3974,1007797.2560783644
3975,581501.7139579463
3976,48334.933650220046
3977,552774.7375255658
3978,1522088.8976193343
3979,723055.7292901718
3980,441192.92710332596
3981,1735093.7229527354
3982,464794.2506619112
3983,14837154.175670983
3984,567806.7771679593
3985,9875.082308055134
3986,2335693.8567837276
3987,2688721.4596568495
3988,541181.827242516
3989,1006070.0690598506
3990,9597.877040266758
3991,234738.87684563897
3992,1680219.6385311412
3993,184720.84685732517
3994,15865348.940644037
3995,4635.840759017039
3996,13660.210459483555
3997,841990.9712921823
3998,6329605.379014988
3999,4832537.630384211
4000,1740605.9324267332
4001,511947.9086108026
4002,1522088.8976193343
4003,1849297.7228029056
4004,159060.68567119376
4005,458581.1343202798
4006,241970.43662522943
4007,1522088.8976193343
4008,219879.3674626178
4009,1434637.4620742814
4010,292434.65234732465
4011,690679.2531918152
4012,742045.0417761828
4013,1406088.7633574896
4014,184208.78635857697
4015,3035723.460108529
4016,1522088.8976193343
4017,1174876.862663219
4018,690374.501069105
4019,659126.2400404711
4020,1522088.8976193343
4021,1602420.6407465376
4022,1146342.6647904806
4023,2644318.3433263777
4024,3508607.6817893237
4025,1566351.3113231673
4026,949944.2673122148
4027,2318334.974220988
4028,366191.1773268117
4029,1531031.1577187125
4030,452329.0584687677
4031,8264960.838694853
4032,1930747.2173914292
4033,2346285.5954361437
4034,15562018.84272868
4035,479192.6792714433
4036,1055585.0412302236
4037,124981.54804025893
4038,56524.10908313049
4039,17595234.392680187
4040,565818.4710547249
4041,26204.96118645533
4042,54528828.7995867
4043,1599619.294608949
4044,499048.5552028733
4045,173162.0476664016
4046,392467.1771451717
4047,523169.2074805852
4048,1217140.2581147335
4049,402247.29288079333
4050,1522088.8976193343
4051,879613.0582473322
4052,776911.0939623008
4053,349593.6418414139
4054,488396.00910693244
4055,841366.3163059364
4056,1356239.6415492462
4057,1610646.5081645923
4058,303226.95011978317
4059,159716.82803223212
4060,773517.7497629939
4061,866754.8339985192
4062,818059.3911759943
4063,928539.4399513726
4064,323213.5507526833
4065,1522088.8976193343
4066,170670.57223890652
4067,177801.63964540232
4068,1603653.5464004895
4069,52505.18377279886
4070,1005203.6237346951
4071,306289.31466133706
4072,1096753.4926586258
4073,2346285.5954361437
4074,2672359.1927944897
4075,18096221.54768438
4076,637088.8492326457
4077,1778408.3727655269
4078,1404817.876840564
4079,365476.2787401499
4080,3118047.5737198433
4081,526554.2384132335
4082,634903.508124281
4083,1492983.525315462
4084,387657.4175362261
4085,176714.90031506377
4086,934526.9154058467
4087,79424.51111960481
4088,30973.885379649
4089,10448.043510692194
4090,122608.64191517513
4091,35272480.06524142
4092,400665.337822248
4093,407974.816710158
4094,347082.79533659155
